waveform	[0]		[1]	
t0	21/09/2022  14:33:44.397178		21/09/2022  14:33:44.397180	
delta t	4.000000E-6		4.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
21/09/2022  14:33:44.397178	2.771384E+0	21/09/2022  14:33:44.397180	8.755424E-1
21/09/2022  14:33:44.397182	2.780565E+0	21/09/2022  14:33:44.397184	8.905210E-1
21/09/2022  14:33:44.397186	2.793450E+0	21/09/2022  14:33:44.397188	9.029226E-1
21/09/2022  14:33:44.397190	2.808428E+0	21/09/2022  14:33:44.397192	9.151631E-1
21/09/2022  14:33:44.397194	2.817609E+0	21/09/2022  14:33:44.397196	9.251488E-1
21/09/2022  14:33:44.397198	2.831138E+0	21/09/2022  14:33:44.397200	9.348124E-1
21/09/2022  14:33:44.397202	2.844345E+0	21/09/2022  14:33:44.397204	9.436707E-1
21/09/2022  14:33:44.397206	2.856103E+0	21/09/2022  14:33:44.397208	9.526900E-1
21/09/2022  14:33:44.397210	2.869310E+0	21/09/2022  14:33:44.397212	9.613872E-1
21/09/2022  14:33:44.397214	2.881067E+0	21/09/2022  14:33:44.397216	9.699234E-1
21/09/2022  14:33:44.397218	2.894274E+0	21/09/2022  14:33:44.397220	9.784595E-1
21/09/2022  14:33:44.397222	2.906676E+0	21/09/2022  14:33:44.397224	9.866736E-1
21/09/2022  14:33:44.397226	2.920205E+0	21/09/2022  14:33:44.397228	9.947266E-1
21/09/2022  14:33:44.397230	2.932285E+0	21/09/2022  14:33:44.397232	1.003102E+0
21/09/2022  14:33:44.397234	2.943237E+0	21/09/2022  14:33:44.397236	1.011155E+0
21/09/2022  14:33:44.397238	2.957089E+0	21/09/2022  14:33:44.397240	1.019047E+0
21/09/2022  14:33:44.397242	2.969168E+0	21/09/2022  14:33:44.397244	1.027100E+0
21/09/2022  14:33:44.397246	2.980604E+0	21/09/2022  14:33:44.397248	1.035153E+0
21/09/2022  14:33:44.397250	2.994294E+0	21/09/2022  14:33:44.397252	1.044011E+0
21/09/2022  14:33:44.397254	3.006535E+0	21/09/2022  14:33:44.397256	1.052547E+0
21/09/2022  14:33:44.397258	3.017487E+0	21/09/2022  14:33:44.397260	1.060439E+0
21/09/2022  14:33:44.397262	3.031016E+0	21/09/2022  14:33:44.397264	1.068814E+0
21/09/2022  14:33:44.397266	3.042129E+0	21/09/2022  14:33:44.397268	1.077350E+0
21/09/2022  14:33:44.397270	3.052276E+0	21/09/2022  14:33:44.397272	1.085564E+0
21/09/2022  14:33:44.397274	3.066289E+0	21/09/2022  14:33:44.397276	1.093456E+0
21/09/2022  14:33:44.397278	3.078368E+0	21/09/2022  14:33:44.397280	1.101509E+0
