waveform	[0]		[1]	
t0	21/09/2022  14:10:41.923262		21/09/2022  14:10:41.923264	
delta t	4.000000E-6		4.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
21/09/2022  14:10:41.923262	2.325889E+0	21/09/2022  14:10:41.923264	3.042291E+0
21/09/2022  14:10:41.923266	2.313004E+0	21/09/2022  14:10:41.923268	3.005729E+0
21/09/2022  14:10:41.923270	2.301407E+0	21/09/2022  14:10:41.923272	2.969651E+0
21/09/2022  14:10:41.923274	2.293999E+0	21/09/2022  14:10:41.923276	2.934218E+0
21/09/2022  14:10:41.923278	2.280953E+0	21/09/2022  14:10:41.923280	2.898784E+0
21/09/2022  14:10:41.923282	2.268712E+0	21/09/2022  14:10:41.923284	2.863834E+0
21/09/2022  14:10:41.923286	2.255183E+0	21/09/2022  14:10:41.923288	2.829205E+0
21/09/2022  14:10:41.923290	2.244070E+0	21/09/2022  14:10:41.923292	2.795382E+0
21/09/2022  14:10:41.923294	2.233923E+0	21/09/2022  14:10:41.923296	2.761237E+0
21/09/2022  14:10:41.923298	2.221843E+0	21/09/2022  14:10:41.923300	2.727414E+0
21/09/2022  14:10:41.923302	2.211535E+0	21/09/2022  14:10:41.923304	2.693914E+0
21/09/2022  14:10:41.923306	2.196718E+0	21/09/2022  14:10:41.923308	2.660574E+0
21/09/2022  14:10:41.923310	2.187376E+0	21/09/2022  14:10:41.923312	2.626751E+0
21/09/2022  14:10:41.923314	2.173042E+0	21/09/2022  14:10:41.923316	2.594055E+0
21/09/2022  14:10:41.923318	2.163861E+0	21/09/2022  14:10:41.923320	2.560716E+0
21/09/2022  14:10:41.923322	2.150654E+0	21/09/2022  14:10:41.923324	2.528020E+0
21/09/2022  14:10:41.923326	2.139380E+0	21/09/2022  14:10:41.923328	2.495003E+0
21/09/2022  14:10:41.923330	2.124885E+0	21/09/2022  14:10:41.923332	2.462468E+0
21/09/2022  14:10:41.923334	2.114416E+0	21/09/2022  14:10:41.923336	2.429290E+0
21/09/2022  14:10:41.923338	2.102014E+0	21/09/2022  14:10:41.923340	2.396433E+0
21/09/2022  14:10:41.923342	2.087197E+0	21/09/2022  14:10:41.923344	2.363738E+0
21/09/2022  14:10:41.923346	2.076889E+0	21/09/2022  14:10:41.923348	2.331043E+0
21/09/2022  14:10:41.923350	2.063682E+0	21/09/2022  14:10:41.923352	2.298186E+0
21/09/2022  14:10:41.923354	2.051280E+0	21/09/2022  14:10:41.923356	2.265330E+0
21/09/2022  14:10:41.923358	2.039201E+0	21/09/2022  14:10:41.923360	2.232473E+0
21/09/2022  14:10:41.923362	2.027765E+0	21/09/2022  14:10:41.923364	2.200261E+0
21/09/2022  14:10:41.923366	2.013753E+0	21/09/2022  14:10:41.923368	2.168049E+0
21/09/2022  14:10:41.923370	2.001029E+0	21/09/2022  14:10:41.923372	2.135676E+0
