waveform	[0]		[1]	
t0	5/10/2022  14:51:13.375859		5/10/2022  14:51:13.375869	
delta t	2.000000E-5		2.000000E-5	

time[0]	Y[0]	time[1]	Y[1]
5/10/2022  14:51:13.375859	-1.049003E+1	5/10/2022  14:51:13.375869	-6.012305E+0
5/10/2022  14:51:13.375879	-1.049164E+1	5/10/2022  14:51:13.375889	-6.006504E+0
5/10/2022  14:51:13.375899	-1.048874E+1	5/10/2022  14:51:13.375909	-6.001026E+0
5/10/2022  14:51:13.375919	-1.049422E+1	5/10/2022  14:51:13.375929	-5.995225E+0
5/10/2022  14:51:13.375939	-1.049164E+1	5/10/2022  14:51:13.375949	-5.989747E+0
5/10/2022  14:51:13.375959	-1.049551E+1	5/10/2022  14:51:13.375969	-5.983947E+0
5/10/2022  14:51:13.375979	-1.049486E+1	5/10/2022  14:51:13.375989	-5.978791E+0
5/10/2022  14:51:13.375999	-1.049615E+1	5/10/2022  14:51:13.376009	-5.972990E+0
5/10/2022  14:51:13.376019	-1.049809E+1	5/10/2022  14:51:13.376029	-5.967834E+0
5/10/2022  14:51:13.376039	-1.049776E+1	5/10/2022  14:51:13.376049	-5.962678E+0
5/10/2022  14:51:13.376059	-1.049680E+1	5/10/2022  14:51:13.376069	-5.957522E+0
5/10/2022  14:51:13.376079	-1.049873E+1	5/10/2022  14:51:13.376089	-5.952044E+0
5/10/2022  14:51:13.376099	-1.049873E+1	5/10/2022  14:51:13.376109	-5.946888E+0
5/10/2022  14:51:13.376119	-1.049776E+1	5/10/2022  14:51:13.376129	-5.941732E+0
5/10/2022  14:51:13.376139	-1.050195E+1	5/10/2022  14:51:13.376149	-5.936898E+0
5/10/2022  14:51:13.376159	-1.050228E+1	5/10/2022  14:51:13.376169	-5.932709E+0
5/10/2022  14:51:13.376179	-1.050228E+1	5/10/2022  14:51:13.376189	-5.928198E+0
5/10/2022  14:51:13.376199	-1.050228E+1	5/10/2022  14:51:13.376209	-5.922720E+0
5/10/2022  14:51:13.376219	-1.050485E+1	5/10/2022  14:51:13.376229	-5.918208E+0
5/10/2022  14:51:13.376239	-1.050485E+1	5/10/2022  14:51:13.376249	-5.914019E+0
5/10/2022  14:51:13.376259	-1.050421E+1	5/10/2022  14:51:13.376269	-5.909507E+0
5/10/2022  14:51:13.376279	-1.050743E+1	5/10/2022  14:51:13.376289	-5.904674E+0
5/10/2022  14:51:13.376299	-1.050679E+1	5/10/2022  14:51:13.376309	-5.900807E+0
5/10/2022  14:51:13.376319	-1.050582E+1	5/10/2022  14:51:13.376329	-5.896295E+0
5/10/2022  14:51:13.376339	-1.050743E+1	5/10/2022  14:51:13.376349	-5.892428E+0
5/10/2022  14:51:13.376359	-1.050937E+1	5/10/2022  14:51:13.376369	-5.887594E+0
5/10/2022  14:51:13.376379	-1.051065E+1	5/10/2022  14:51:13.376389	-5.883405E+0
5/10/2022  14:51:13.376399	-1.050969E+1	5/10/2022  14:51:13.376409	-5.879538E+0
5/10/2022  14:51:13.376419	-1.050840E+1	5/10/2022  14:51:13.376429	-5.875993E+0
5/10/2022  14:51:13.376439	-1.050937E+1	5/10/2022  14:51:13.376449	-5.872127E+0
5/10/2022  14:51:13.376459	-1.051130E+1	5/10/2022  14:51:13.376469	-5.867293E+0
5/10/2022  14:51:13.376479	-1.051227E+1	5/10/2022  14:51:13.376489	-5.864393E+0
5/10/2022  14:51:13.376499	-1.051227E+1	5/10/2022  14:51:13.376509	-5.860203E+0
