waveform	[0]		[1]	
t0	2/11/2022  13:11:19.947768		2/11/2022  13:11:19.947779	
delta t	0.000500		0.000500	

time[0]	Y[0]	time[1]	Y[1]
2/11/2022  13:11:19.947768	1.723522E+0	2/11/2022  13:11:19.947779	2.917306E+0
2/11/2022  13:11:19.948268	1.719818E+0	2/11/2022  13:11:19.948279	2.918595E+0
2/11/2022  13:11:19.948768	1.716114E+0	2/11/2022  13:11:19.948779	2.918917E+0
2/11/2022  13:11:19.949268	1.712731E+0	2/11/2022  13:11:19.949279	2.918917E+0
2/11/2022  13:11:19.949768	1.709671E+0	2/11/2022  13:11:19.949779	2.919400E+0
2/11/2022  13:11:19.950268	1.706289E+0	2/11/2022  13:11:19.950279	2.918917E+0
2/11/2022  13:11:19.950768	1.701296E+0	2/11/2022  13:11:19.950779	2.918112E+0
2/11/2022  13:11:19.951268	1.697270E+0	2/11/2022  13:11:19.951279	2.918434E+0
2/11/2022  13:11:19.951768	1.693082E+0	2/11/2022  13:11:19.951779	2.917789E+0
2/11/2022  13:11:19.952268	1.689217E+0	2/11/2022  13:11:19.952279	2.918112E+0
2/11/2022  13:11:19.952768	1.685029E+0	2/11/2022  13:11:19.952779	2.917789E+0
2/11/2022  13:11:19.953268	1.681325E+0	2/11/2022  13:11:19.953279	2.918112E+0
2/11/2022  13:11:19.953768	1.678103E+0	2/11/2022  13:11:19.953779	2.919078E+0
2/11/2022  13:11:19.954268	1.676332E+0	2/11/2022  13:11:19.954279	2.919561E+0
2/11/2022  13:11:19.954768	1.673755E+0	2/11/2022  13:11:19.954779	2.919722E+0
2/11/2022  13:11:19.955268	1.671178E+0	2/11/2022  13:11:19.955279	2.918756E+0
2/11/2022  13:11:19.955768	1.667796E+0	2/11/2022  13:11:19.955779	2.918917E+0
2/11/2022  13:11:19.956268	1.663608E+0	2/11/2022  13:11:19.956279	2.917951E+0
2/11/2022  13:11:19.956768	1.659581E+0	2/11/2022  13:11:19.956779	2.917789E+0
