waveform	[0]		[1]	
t0	2/11/2022  13:01:10.389533		2/11/2022  13:01:10.389544	
delta t	0.000500		0.000500	

time[0]	Y[0]	time[1]	Y[1]
2/11/2022  13:01:10.389533	7.624786E-1	2/11/2022  13:01:10.389544	3.275992E+0
2/11/2022  13:01:10.390033	7.608680E-1	2/11/2022  13:01:10.390044	3.275831E+0
2/11/2022  13:01:10.390533	7.605459E-1	2/11/2022  13:01:10.390544	3.276153E+0
2/11/2022  13:01:10.391033	7.592574E-1	2/11/2022  13:01:10.391044	3.275992E+0
2/11/2022  13:01:10.391533	7.589353E-1	2/11/2022  13:01:10.391544	3.276476E+0
2/11/2022  13:01:10.392033	7.584521E-1	2/11/2022  13:01:10.392044	3.275831E+0
2/11/2022  13:01:10.392533	7.565194E-1	2/11/2022  13:01:10.392544	3.275509E+0
2/11/2022  13:01:10.393033	7.550699E-1	2/11/2022  13:01:10.393044	3.275509E+0
2/11/2022  13:01:10.393533	7.537814E-1	2/11/2022  13:01:10.393544	3.275348E+0
2/11/2022  13:01:10.394033	7.523319E-1	2/11/2022  13:01:10.394044	3.275992E+0
2/11/2022  13:01:10.394533	7.513655E-1	2/11/2022  13:01:10.394544	3.275509E+0
2/11/2022  13:01:10.395033	7.500770E-1	2/11/2022  13:01:10.395044	3.275509E+0
2/11/2022  13:01:10.395533	7.494328E-1	2/11/2022  13:01:10.395544	3.275509E+0
2/11/2022  13:01:10.396033	7.499160E-1	2/11/2022  13:01:10.396044	3.275831E+0
2/11/2022  13:01:10.396533	7.484664E-1	2/11/2022  13:01:10.396544	3.276476E+0
2/11/2022  13:01:10.397033	7.491107E-1	2/11/2022  13:01:10.397044	3.277120E+0
2/11/2022  13:01:10.397533	7.491107E-1	2/11/2022  13:01:10.397544	3.276637E+0
2/11/2022  13:01:10.398033	7.484664E-1	2/11/2022  13:01:10.398044	3.275670E+0
2/11/2022  13:01:10.398533	7.468558E-1	2/11/2022  13:01:10.398544	3.275348E+0
2/11/2022  13:01:10.399033	7.447621E-1	2/11/2022  13:01:10.399044	3.275187E+0
2/11/2022  13:01:10.399533	7.434736E-1	2/11/2022  13:01:10.399544	3.275670E+0
2/11/2022  13:01:10.400033	7.434736E-1	2/11/2022  13:01:10.400044	3.275670E+0
2/11/2022  13:01:10.400533	7.421851E-1	2/11/2022  13:01:10.400544	3.275992E+0
2/11/2022  13:01:10.401033	7.404135E-1	2/11/2022  13:01:10.401044	3.274704E+0
2/11/2022  13:01:10.401533	7.404135E-1	2/11/2022  13:01:10.401544	3.276314E+0
2/11/2022  13:01:10.402033	7.405745E-1	2/11/2022  13:01:10.402044	3.276153E+0
2/11/2022  13:01:10.402533	7.399303E-1	2/11/2022  13:01:10.402544	3.275992E+0
2/11/2022  13:01:10.403033	7.392860E-1	2/11/2022  13:01:10.403044	3.276476E+0
2/11/2022  13:01:10.403533	7.394471E-1	2/11/2022  13:01:10.403544	3.276476E+0
2/11/2022  13:01:10.404033	7.368701E-1	2/11/2022  13:01:10.404044	3.275509E+0
