waveform	[0]	
t0	19/10/2022  14:13:44.914464	
delta t	0.000500	

time[0]	Y[0]
19/10/2022  14:13:44.971464	3.571352E+0
19/10/2022  14:13:44.971964	3.571674E+0
19/10/2022  14:13:44.972464	3.571352E+0
19/10/2022  14:13:44.972964	3.571513E+0
19/10/2022  14:13:44.973464	3.572640E+0
19/10/2022  14:13:44.973964	3.577470E+0
19/10/2022  14:13:44.974464	3.576665E+0
19/10/2022  14:13:44.974964	3.576826E+0
19/10/2022  14:13:44.975464	3.576504E+0
19/10/2022  14:13:44.975964	3.570869E+0
19/10/2022  14:13:44.976464	3.570708E+0
19/10/2022  14:13:44.976964	3.570225E+0
19/10/2022  14:13:44.977464	3.570547E+0
19/10/2022  14:13:44.977964	3.571030E+0
19/10/2022  14:13:44.978464	3.571513E+0
19/10/2022  14:13:44.978964	3.571835E+0
19/10/2022  14:13:44.979464	3.577631E+0
19/10/2022  14:13:44.979964	3.578275E+0
19/10/2022  14:13:44.980464	3.578275E+0
19/10/2022  14:13:44.980964	3.578436E+0
19/10/2022  14:13:44.981464	3.573606E+0
19/10/2022  14:13:44.981964	3.572640E+0
19/10/2022  14:13:44.982464	3.572479E+0
19/10/2022  14:13:44.982964	3.572479E+0
19/10/2022  14:13:44.983464	3.572479E+0
19/10/2022  14:13:44.983964	3.571835E+0
19/10/2022  14:13:44.984464	3.571674E+0
19/10/2022  14:13:44.984964	3.577631E+0
19/10/2022  14:13:44.985464	3.577309E+0
19/10/2022  14:13:44.985964	3.577631E+0
19/10/2022  14:13:44.986464	3.577309E+0
19/10/2022  14:13:44.986964	3.572479E+0
19/10/2022  14:13:44.987464	3.571835E+0
19/10/2022  14:13:44.987964	3.572157E+0
19/10/2022  14:13:44.988464	3.573445E+0
19/10/2022  14:13:44.988964	3.572640E+0
19/10/2022  14:13:44.989464	3.573606E+0
19/10/2022  14:13:44.989964	3.573284E+0
19/10/2022  14:13:44.990464	3.579563E+0
19/10/2022  14:13:44.990964	3.580046E+0
19/10/2022  14:13:44.991464	3.579885E+0
19/10/2022  14:13:44.991964	3.579885E+0
19/10/2022  14:13:44.992464	3.574572E+0
19/10/2022  14:13:44.992964	3.573928E+0
19/10/2022  14:13:44.993464	3.573606E+0
19/10/2022  14:13:44.993964	3.573123E+0
19/10/2022  14:13:44.994464	3.573284E+0
19/10/2022  14:13:44.994964	3.573606E+0
19/10/2022  14:13:44.995464	3.573123E+0
19/10/2022  14:13:44.995964	3.578436E+0
19/10/2022  14:13:44.996464	3.578597E+0
19/10/2022  14:13:44.996964	3.579402E+0
19/10/2022  14:13:44.997464	3.579402E+0
19/10/2022  14:13:44.997964	3.577631E+0
19/10/2022  14:13:44.998464	3.574250E+0
19/10/2022  14:13:44.998964	3.574411E+0
19/10/2022  14:13:44.999464	3.574894E+0
19/10/2022  14:13:44.999964	3.574572E+0
19/10/2022  14:13:45.000464	3.575538E+0
19/10/2022  14:13:45.000964	3.575216E+0
19/10/2022  14:13:45.001464	3.579724E+0
19/10/2022  14:13:45.001964	3.581173E+0
19/10/2022  14:13:45.002464	3.580851E+0
19/10/2022  14:13:45.002964	3.581817E+0
19/10/2022  14:13:45.003464	3.576504E+0
19/10/2022  14:13:45.003964	3.574733E+0
19/10/2022  14:13:45.004464	3.574572E+0
19/10/2022  14:13:45.004964	3.574733E+0
19/10/2022  14:13:45.005464	3.574894E+0
19/10/2022  14:13:45.005964	3.573928E+0
19/10/2022  14:13:45.006464	3.574411E+0
19/10/2022  14:13:45.006964	3.580046E+0
19/10/2022  14:13:45.007464	3.581173E+0
19/10/2022  14:13:45.007964	3.581012E+0
19/10/2022  14:13:45.008464	3.581495E+0
19/10/2022  14:13:45.008964	3.581495E+0
19/10/2022  14:13:45.009464	3.576021E+0
19/10/2022  14:13:45.009964	3.576987E+0
19/10/2022  14:13:45.010464	3.576504E+0
19/10/2022  14:13:45.010964	3.577470E+0
19/10/2022  14:13:45.011464	3.576987E+0
19/10/2022  14:13:45.011964	3.577309E+0
19/10/2022  14:13:45.012464	3.581173E+0
19/10/2022  14:13:45.012964	3.582622E+0
19/10/2022  14:13:45.013464	3.582300E+0
19/10/2022  14:13:45.013964	3.582300E+0
19/10/2022  14:13:45.014464	3.581656E+0
19/10/2022  14:13:45.014964	3.576665E+0
19/10/2022  14:13:45.015464	3.575538E+0
19/10/2022  14:13:45.015964	3.576021E+0
19/10/2022  14:13:45.016464	3.575538E+0
19/10/2022  14:13:45.016964	3.576021E+0
19/10/2022  14:13:45.017464	3.576504E+0
19/10/2022  14:13:45.017964	3.576343E+0
19/10/2022  14:13:45.018464	3.583427E+0
19/10/2022  14:13:45.018964	3.582783E+0
19/10/2022  14:13:45.019464	3.583749E+0
19/10/2022  14:13:45.019964	3.583910E+0
19/10/2022  14:13:45.020464	3.577792E+0
19/10/2022  14:13:45.020964	3.578436E+0
19/10/2022  14:13:45.021464	3.577953E+0
19/10/2022  14:13:45.021964	3.577953E+0
19/10/2022  14:13:45.022464	3.577792E+0
19/10/2022  14:13:45.022964	3.577470E+0
19/10/2022  14:13:45.023464	3.579724E+0
19/10/2022  14:13:45.023964	3.582944E+0
19/10/2022  14:13:45.024464	3.583105E+0
19/10/2022  14:13:45.024964	3.582944E+0
19/10/2022  14:13:45.025464	3.583427E+0
19/10/2022  14:13:45.025964	3.577309E+0
19/10/2022  14:13:45.026464	3.576504E+0
19/10/2022  14:13:45.026964	3.577631E+0
19/10/2022  14:13:45.027464	3.577470E+0
19/10/2022  14:13:45.027964	3.577470E+0
19/10/2022  14:13:45.028464	3.577631E+0
19/10/2022  14:13:45.028964	3.578114E+0
19/10/2022  14:13:45.029464	3.584393E+0
19/10/2022  14:13:45.029964	3.583749E+0
19/10/2022  14:13:45.030464	3.584876E+0
